,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
1899,Nordeste,PE,,26,,,,2023-03-21,12,9557071.0,1160995,0,22705,0,,,
1900,Nordeste,PE,,26,,,,2023-03-22,12,9557071.0,1160995,0,22705,0,,,
1901,Nordeste,PE,,26,,,,2023-03-23,12,9557071.0,1160995,0,22705,0,,,
1902,Nordeste,PE,,26,,,,2023-03-24,12,9557071.0,1160995,0,22705,0,,,
1903,Nordeste,PE,,26,,,,2023-03-25,12,9557071.0,1162681,1686,22722,17,,,
1904,Nordeste,PE,,26,,,,2023-03-26,13,9557071.0,1162681,0,22722,0,,,
1905,Nordeste,PE,,26,,,,2023-03-27,13,9557071.0,1162681,0,22722,0,,,
1906,Nordeste,PE,,26,,,,2023-03-28,13,9557071.0,1162681,0,22722,0,,,
1907,Nordeste,PE,,26,,,,2023-03-29,13,9557071.0,1162681,0,22722,0,,,
1908,Nordeste,PE,,26,,,,2023-03-30,13,9557071.0,1162681,0,22722,0,,,
1909,Nordeste,PE,,26,,,,2023-03-31,13,9557071.0,1162681,0,22722,0,,,
1910,Nordeste,PE,,26,,,,2023-04-01,13,9557071.0,1164629,1948,22733,11,,,
1911,Nordeste,PE,,26,,,,2023-04-02,14,9557071.0,1164629,0,22733,0,,,
1912,Nordeste,PE,,26,,,,2023-04-03,14,9557071.0,1164629,0,22733,0,,,
1913,Nordeste,PE,,26,,,,2023-04-04,14,9557071.0,1164629,0,22733,0,,,
1914,Nordeste,PE,,26,,,,2023-04-05,14,9557071.0,1164629,0,22733,0,,,
1915,Nordeste,PE,,26,,,,2023-04-06,14,9557071.0,1164629,0,22733,0,,,
1916,Nordeste,PE,,26,,,,2023-04-07,14,9557071.0,1164629,0,22733,0,,,
1917,Nordeste,PE,,26,,,,2023-04-08,14,9557071.0,1165884,1255,22740,7,,,
1918,Nordeste,PE,,26,,,,2023-04-09,15,9557071.0,1165884,0,22740,0,,,
1919,Nordeste,PE,,26,,,,2023-04-10,15,9557071.0,1165884,0,22740,0,,,
1920,Nordeste,PE,,26,,,,2023-04-11,15,9557071.0,1165884,0,22740,0,,,
1921,Nordeste,PE,,26,,,,2023-04-12,15,9557071.0,1165884,0,22740,0,,,
1922,Nordeste,PE,,26,,,,2023-04-13,15,9557071.0,1165884,0,22740,0,,,
1923,Nordeste,PE,,26,,,,2023-04-14,15,9557071.0,1165884,0,22740,0,,,
1924,Nordeste,PE,,26,,,,2023-04-15,15,9557071.0,1167686,1802,22754,14,,,
1925,Nordeste,PE,,26,,,,2023-04-16,16,9557071.0,1167686,0,22754,0,,,
1926,Nordeste,PE,,26,,,,2023-04-17,16,9557071.0,1167686,0,22754,0,,,
1927,Nordeste,PE,,26,,,,2023-04-18,16,9557071.0,1167686,0,22754,0,,,
1928,Nordeste,PE,,26,,,,2023-04-19,16,9557071.0,1167686,0,22754,0,,,
1929,Nordeste,PE,,26,,,,2023-04-20,16,9557071.0,1167686,0,22754,0,,,
1930,Nordeste,PE,,26,,,,2023-04-21,16,9557071.0,1167686,0,22754,0,,,
1931,Nordeste,PE,,26,,,,2023-04-22,16,9557071.0,1169404,1718,22763,9,,,
1932,Nordeste,PE,,26,,,,2023-04-23,17,9557071.0,1169404,0,22763,0,,,
1933,Nordeste,PE,,26,,,,2023-04-24,17,9557071.0,1169404,0,22763,0,,,
1934,Nordeste,PE,,26,,,,2023-04-25,17,9557071.0,1169404,0,22763,0,,,
1935,Nordeste,PE,,26,,,,2023-04-26,17,9557071.0,1169404,0,22763,0,,,
1936,Nordeste,PE,,26,,,,2023-04-27,17,9557071.0,1169404,0,22763,0,,,
1937,Nordeste,PE,,26,,,,2023-04-28,17,9557071.0,1169404,0,22763,0,,,
1938,Nordeste,PE,,26,,,,2023-04-29,17,9557071.0,1171325,1921,22787,24,,,
1939,Nordeste,PE,,26,,,,2023-04-30,18,9557071.0,1171325,0,22787,0,,,
1940,Nordeste,PE,,26,,,,2023-05-01,18,9557071.0,1171325,0,22787,0,,,
1941,Nordeste,PE,,26,,,,2023-05-02,18,9557071.0,1171325,0,22787,0,,,
1942,Nordeste,PE,,26,,,,2023-05-03,18,9557071.0,1171325,0,22787,0,,,
1943,Nordeste,PE,,26,,,,2023-05-04,18,9557071.0,1171325,0,22787,0,,,
1944,Nordeste,PE,,26,,,,2023-05-05,18,9557071.0,1171325,0,22787,0,,,
1945,Nordeste,PE,,26,,,,2023-05-06,18,9557071.0,1171325,0,22787,0,,,
1946,Nordeste,PE,,26,,,,2023-05-07,19,9557071.0,1171325,0,22787,0,,,
1947,Nordeste,PE,,26,,,,2023-05-08,19,9557071.0,1171325,0,22787,0,,,
1948,Nordeste,PE,,26,,,,2023-05-09,19,9557071.0,1171325,0,22787,0,,,
1949,Nordeste,PE,,26,,,,2023-05-10,19,9557071.0,1171325,0,22787,0,,,
1950,Nordeste,PE,,26,,,,2023-05-11,19,9557071.0,1171325,0,22787,0,,,
1951,Nordeste,PE,,26,,,,2023-05-12,19,9557071.0,1171325,0,22787,0,,,
1952,Nordeste,PE,,26,,,,2023-05-13,19,9557071.0,1175002,3677,22826,39,,,
1953,Nordeste,PE,,26,,,,2023-05-14,20,9557071.0,1175002,0,22826,0,,,
1954,Nordeste,PE,,26,,,,2023-05-15,20,9557071.0,1175002,0,22826,0,,,
1955,Nordeste,PE,,26,,,,2023-05-16,20,9557071.0,1175002,0,22826,0,,,
1956,Nordeste,PE,,26,,,,2023-05-17,20,9557071.0,1175002,0,22826,0,,,
1957,Nordeste,PE,,26,,,,2023-05-18,20,9557071.0,1175002,0,22826,0,,,
1958,Nordeste,PE,,26,,,,2023-05-19,20,9557071.0,1175002,0,22826,0,,,
1959,Nordeste,PE,,26,,,,2023-05-20,20,9557071.0,1177425,2423,22858,32,,,
1960,Nordeste,AL,,27,,,,2023-01-01,1,3337357.0,335176,0,7196,0,,,
1961,Nordeste,AL,,27,,,,2023-01-02,1,3337357.0,335362,186,7203,7,,,
1962,Nordeste,AL,,27,,,,2023-01-03,1,3337357.0,335450,88,7205,2,,,
1963,Nordeste,AL,,27,,,,2023-01-04,1,3337357.0,335571,121,7208,3,,,
1964,Nordeste,AL,,27,,,,2023-01-05,1,3337357.0,335706,135,7211,3,,,
1965,Nordeste,AL,,27,,,,2023-01-06,1,3337357.0,335792,86,7213,2,,,
1966,Nordeste,AL,,27,,,,2023-01-07,1,3337357.0,335852,60,7213,0,,,
1967,Nordeste,AL,,27,,,,2023-01-08,2,3337357.0,336016,164,7213,0,,,
1968,Nordeste,AL,,27,,,,2023-01-09,2,3337357.0,336054,38,7214,1,,,
1969,Nordeste,AL,,27,,,,2023-01-10,2,3337357.0,336146,92,7216,2,,,
1970,Nordeste,AL,,27,,,,2023-01-11,2,3337357.0,336201,55,7221,5,,,
1971,Nordeste,AL,,27,,,,2023-01-12,2,3337357.0,336251,50,7222,1,,,
1972,Nordeste,AL,,27,,,,2023-01-13,2,3337357.0,336292,41,7224,2,,,
1973,Nordeste,AL,,27,,,,2023-01-14,2,3337357.0,336320,28,7227,3,,,
1974,Nordeste,AL,,27,,,,2023-01-15,3,3337357.0,336328,8,7229,2,,,
1975,Nordeste,AL,,27,,,,2023-01-16,3,3337357.0,336456,128,7229,0,,,
1976,Nordeste,AL,,27,,,,2023-01-17,3,3337357.0,336615,159,7229,0,,,
1977,Nordeste,AL,,27,,,,2023-01-18,3,3337357.0,336701,86,7229,0,,,
1978,Nordeste,AL,,27,,,,2023-01-19,3,3337357.0,336736,35,7230,1,,,
1979,Nordeste,AL,,27,,,,2023-01-20,3,3337357.0,336780,44,7230,0,,,
1980,Nordeste,AL,,27,,,,2023-01-21,3,3337357.0,336811,31,7230,0,,,
1981,Nordeste,AL,,27,,,,2023-01-22,4,3337357.0,336822,11,7230,0,,,
1982,Nordeste,AL,,27,,,,2023-01-23,4,3337357.0,336833,11,7231,1,,,
1983,Nordeste,AL,,27,,,,2023-01-24,4,3337357.0,336861,28,7233,2,,,
1984,Nordeste,AL,,27,,,,2023-01-25,4,3337357.0,336896,35,7234,1,,,
1985,Nordeste,AL,,27,,,,2023-01-26,4,3337357.0,336933,37,7234,0,,,
1986,Nordeste,AL,,27,,,,2023-01-27,4,3337357.0,336963,30,7234,0,,,
1987,Nordeste,AL,,27,,,,2023-01-28,4,3337357.0,336972,9,7234,0,,,
1988,Nordeste,AL,,27,,,,2023-01-29,5,3337357.0,336976,4,7234,0,,,
1989,Nordeste,AL,,27,,,,2023-01-30,5,3337357.0,336983,7,7235,1,,,
1990,Nordeste,AL,,27,,,,2023-01-31,5,3337357.0,337015,32,7235,0,,,
1991,Nordeste,AL,,27,,,,2023-02-01,5,3337357.0,337027,12,7238,3,,,
1992,Nordeste,AL,,27,,,,2023-02-02,5,3337357.0,337038,11,7238,0,,,
1993,Nordeste,AL,,27,,,,2023-02-03,5,3337357.0,337080,42,7238,0,,,
1994,Nordeste,AL,,27,,,,2023-02-04,5,3337357.0,337103,23,7238,0,,,
1995,Nordeste,AL,,27,,,,2023-02-05,6,3337357.0,337103,0,7238,0,,,
1996,Nordeste,AL,,27,,,,2023-02-06,6,3337357.0,337106,3,7239,1,,,
1997,Nordeste,AL,,27,,,,2023-02-07,6,3337357.0,337119,13,7240,1,,,
1998,Nordeste,AL,,27,,,,2023-02-08,6,3337357.0,337130,11,7240,0,,,
1999,Nordeste,AL,,27,,,,2023-02-09,6,3337357.0,337141,11,7240,0,,,
2000,Nordeste,AL,,27,,,,2023-02-10,6,3337357.0,337167,26,7240,0,,,
2001,Nordeste,AL,,27,,,,2023-02-11,6,3337357.0,337176,9,7241,1,,,
2002,Nordeste,AL,,27,,,,2023-02-12,7,3337357.0,337187,11,7241,0,,,
2003,Nordeste,AL,,27,,,,2023-02-13,7,3337357.0,337191,4,7241,0,,,
2004,Nordeste,AL,,27,,,,2023-02-14,7,3337357.0,337230,39,7241,0,,,
2005,Nordeste,AL,,27,,,,2023-02-15,7,3337357.0,337257,27,7242,1,,,
2006,Nordeste,AL,,27,,,,2023-02-16,7,3337357.0,337305,48,7242,0,,,
2007,Nordeste,AL,,27,,,,2023-02-17,7,3337357.0,337317,12,7242,0,,,
2008,Nordeste,AL,,27,,,,2023-02-18,7,3337357.0,337332,15,7242,0,,,
2009,Nordeste,AL,,27,,,,2023-02-19,8,3337357.0,337358,26,7242,0,,,
2010,Nordeste,AL,,27,,,,2023-02-20,8,3337357.0,337360,2,7242,0,,,
2011,Nordeste,AL,,27,,,,2023-02-21,8,3337357.0,337364,4,7242,0,,,
2012,Nordeste,AL,,27,,,,2023-02-22,8,3337357.0,337366,2,7242,0,,,
2013,Nordeste,AL,,27,,,,2023-02-23,8,3337357.0,337369,3,7242,0,,,
2014,Nordeste,AL,,27,,,,2023-02-24,8,3337357.0,337383,14,7242,0,,,
2015,Nordeste,AL,,27,,,,2023-02-25,8,3337357.0,337414,31,7242,0,,,
2016,Nordeste,AL,,27,,,,2023-02-26,9,3337357.0,337436,22,7242,0,,,
2017,Nordeste,AL,,27,,,,2023-02-27,9,3337357.0,337444,8,7242,0,,,
2018,Nordeste,AL,,27,,,,2023-02-28,9,3337357.0,337469,25,7242,0,,,
2019,Nordeste,AL,,27,,,,2023-03-01,9,3337357.0,337478,9,7242,0,,,
2020,Nordeste,AL,,27,,,,2023-03-02,9,3337357.0,337529,51,7242,0,,,
2021,Nordeste,AL,,27,,,,2023-03-03,9,3337357.0,337535,6,7242,0,,,
2022,Nordeste,AL,,27,,,,2023-03-04,9,3337357.0,337568,33,7242,0,,,
2023,Nordeste,AL,,27,,,,2023-03-05,10,3337357.0,337568,0,7242,0,,,
2024,Nordeste,AL,,27,,,,2023-03-06,10,3337357.0,337568,0,7242,0,,,
2025,Nordeste,AL,,27,,,,2023-03-07,10,3337357.0,337568,0,7242,0,,,
2026,Nordeste,AL,,27,,,,2023-03-08,10,3337357.0,337568,0,7242,0,,,
2027,Nordeste,AL,,27,,,,2023-03-09,10,3337357.0,337568,0,7242,0,,,
2028,Nordeste,AL,,27,,,,2023-03-10,10,3337357.0,337568,0,7242,0,,,
2029,Nordeste,AL,,27,,,,2023-03-11,10,3337357.0,337774,206,7248,6,,,
2030,Nordeste,AL,,27,,,,2023-03-12,11,3337357.0,337774,0,7248,0,,,
2031,Nordeste,AL,,27,,,,2023-03-13,11,3337357.0,337774,0,7248,0,,,
2032,Nordeste,AL,,27,,,,2023-03-14,11,3337357.0,337774,0,7248,0,,,
2033,Nordeste,AL,,27,,,,2023-03-15,11,3337357.0,337774,0,7248,0,,,
2034,Nordeste,AL,,27,,,,2023-03-16,11,3337357.0,337774,0,7248,0,,,
2035,Nordeste,AL,,27,,,,2023-03-17,11,3337357.0,337774,0,7248,0,,,
2036,Nordeste,AL,,27,,,,2023-03-18,11,3337357.0,337948,174,7248,0,,,
2037,Nordeste,AL,,27,,,,2023-03-19,12,3337357.0,337948,0,7248,0,,,
2038,Nordeste,AL,,27,,,,2023-03-20,12,3337357.0,337948,0,7248,0,,,
2039,Nordeste,AL,,27,,,,2023-03-21,12,3337357.0,337948,0,7248,0,,,
2040,Nordeste,AL,,27,,,,2023-03-22,12,3337357.0,337948,0,7248,0,,,
2041,Nordeste,AL,,27,,,,2023-03-23,12,3337357.0,337948,0,7248,0,,,
2042,Nordeste,AL,,27,,,,2023-03-24,12,3337357.0,337948,0,7248,0,,,
2043,Nordeste,AL,,27,,,,2023-03-25,12,3337357.0,338033,85,7250,2,,,
2044,Nordeste,AL,,27,,,,2023-03-26,13,3337357.0,338033,0,7250,0,,,
2045,Nordeste,AL,,27,,,,2023-03-27,13,3337357.0,338033,0,7250,0,,,
2046,Nordeste,AL,,27,,,,2023-03-28,13,3337357.0,338033,0,7250,0,,,
2047,Nordeste,AL,,27,,,,2023-03-29,13,3337357.0,338033,0,7250,0,,,
2048,Nordeste,AL,,27,,,,2023-03-30,13,3337357.0,338033,0,7250,0,,,
2049,Nordeste,AL,,27,,,,2023-03-31,13,3337357.0,338033,0,7250,0,,,
2050,Nordeste,AL,,27,,,,2023-04-01,13,3337357.0,338165,132,7252,2,,,
2051,Nordeste,AL,,27,,,,2023-04-02,14,3337357.0,338165,0,7252,0,,,
2052,Nordeste,AL,,27,,,,2023-04-03,14,3337357.0,338165,0,7252,0,,,
2053,Nordeste,AL,,27,,,,2023-04-04,14,3337357.0,338165,0,7252,0,,,
2054,Nordeste,AL,,27,,,,2023-04-05,14,3337357.0,338165,0,7252,0,,,
2055,Nordeste,AL,,27,,,,2023-04-06,14,3337357.0,338165,0,7252,0,,,
2056,Nordeste,AL,,27,,,,2023-04-07,14,3337357.0,338165,0,7252,0,,,
2057,Nordeste,AL,,27,,,,2023-04-08,14,3337357.0,338332,167,7252,0,,,
2058,Nordeste,AL,,27,,,,2023-04-09,15,3337357.0,338332,0,7252,0,,,
2059,Nordeste,AL,,27,,,,2023-04-10,15,3337357.0,338332,0,7252,0,,,
2060,Nordeste,AL,,27,,,,2023-04-11,15,3337357.0,338332,0,7252,0,,,
2061,Nordeste,AL,,27,,,,2023-04-12,15,3337357.0,338332,0,7252,0,,,
2062,Nordeste,AL,,27,,,,2023-04-13,15,3337357.0,338332,0,7252,0,,,
2063,Nordeste,AL,,27,,,,2023-04-14,15,3337357.0,338332,0,7252,0,,,
2064,Nordeste,AL,,27,,,,2023-04-15,15,3337357.0,338448,116,7255,3,,,
2065,Nordeste,AL,,27,,,,2023-04-16,16,3337357.0,338448,0,7255,0,,,
2066,Nordeste,AL,,27,,,,2023-04-17,16,3337357.0,338448,0,7255,0,,,
2067,Nordeste,AL,,27,,,,2023-04-18,16,3337357.0,338448,0,7255,0,,,
2068,Nordeste,AL,,27,,,,2023-04-19,16,3337357.0,338448,0,7255,0,,,
2069,Nordeste,AL,,27,,,,2023-04-20,16,3337357.0,338448,0,7255,0,,,
2070,Nordeste,AL,,27,,,,2023-04-21,16,3337357.0,338448,0,7255,0,,,
2071,Nordeste,AL,,27,,,,2023-04-22,16,3337357.0,338627,179,7256,1,,,
2072,Nordeste,AL,,27,,,,2023-04-23,17,3337357.0,338627,0,7256,0,,,
2073,Nordeste,AL,,27,,,,2023-04-24,17,3337357.0,338627,0,7256,0,,,
2074,Nordeste,AL,,27,,,,2023-04-25,17,3337357.0,338627,0,7256,0,,,
2075,Nordeste,AL,,27,,,,2023-04-26,17,3337357.0,338627,0,7256,0,,,
2076,Nordeste,AL,,27,,,,2023-04-27,17,3337357.0,338627,0,7256,0,,,
2077,Nordeste,AL,,27,,,,2023-04-28,17,3337357.0,338627,0,7256,0,,,
2078,Nordeste,AL,,27,,,,2023-04-29,17,3337357.0,338758,131,7260,4,,,
2079,Nordeste,AL,,27,,,,2023-04-30,18,3337357.0,338758,0,7260,0,,,
2080,Nordeste,AL,,27,,,,2023-05-01,18,3337357.0,338758,0,7260,0,,,
2081,Nordeste,AL,,27,,,,2023-05-02,18,3337357.0,338758,0,7260,0,,,
2082,Nordeste,AL,,27,,,,2023-05-03,18,3337357.0,338758,0,7260,0,,,
2083,Nordeste,AL,,27,,,,2023-05-04,18,3337357.0,338758,0,7260,0,,,
2084,Nordeste,AL,,27,,,,2023-05-05,18,3337357.0,338758,0,7260,0,,,
2085,Nordeste,AL,,27,,,,2023-05-06,18,3337357.0,338899,141,7265,5,,,
2086,Nordeste,AL,,27,,,,2023-05-07,19,3337357.0,338899,0,7265,0,,,
2087,Nordeste,AL,,27,,,,2023-05-08,19,3337357.0,338899,0,7265,0,,,
2088,Nordeste,AL,,27,,,,2023-05-09,19,3337357.0,338899,0,7265,0,,,
2089,Nordeste,AL,,27,,,,2023-05-10,19,3337357.0,338899,0,7265,0,,,
2090,Nordeste,AL,,27,,,,2023-05-11,19,3337357.0,338899,0,7265,0,,,
2091,Nordeste,AL,,27,,,,2023-05-12,19,3337357.0,338899,0,7265,0,,,
2092,Nordeste,AL,,27,,,,2023-05-13,19,3337357.0,339196,297,7268,3,,,
2093,Nordeste,AL,,27,,,,2023-05-14,20,3337357.0,339196,0,7268,0,,,
2094,Nordeste,AL,,27,,,,2023-05-15,20,3337357.0,339196,0,7268,0,,,
2095,Nordeste,AL,,27,,,,2023-05-16,20,3337357.0,339196,0,7268,0,,,
2096,Nordeste,AL,,27,,,,2023-05-17,20,3337357.0,339196,0,7268,0,,,
2097,Nordeste,AL,,27,,,,2023-05-18,20,3337357.0,339196,0,7268,0,,,
2098,Nordeste,AL,,27,,,,2023-05-19,20,3337357.0,339196,0,7268,0,,,
2099,Nordeste,AL,,27,,,,2023-05-20,20,3337357.0,339380,184,7269,1,,,
2100,Nordeste,SE,,28,,,,2023-01-01,1,2298696.0,358281,0,6482,0,,,
2101,Nordeste,SE,,28,,,,2023-01-02,1,2298696.0,358334,53,6490,8,,,
2102,Nordeste,SE,,28,,,,2023-01-03,1,2298696.0,358372,38,6490,0,,,
2103,Nordeste,SE,,28,,,,2023-01-04,1,2298696.0,358413,41,6490,0,,,
2104,Nordeste,SE,,28,,,,2023-01-05,1,2298696.0,358427,14,6490,0,,,
2105,Nordeste,SE,,28,,,,2023-01-06,1,2298696.0,358484,57,6490,0,,,
2106,Nordeste,SE,,28,,,,2023-01-07,1,2298696.0,358492,8,6490,0,,,
2107,Nordeste,SE,,28,,,,2023-01-08,2,2298696.0,358525,33,6491,1,,,
2108,Nordeste,SE,,28,,,,2023-01-09,2,2298696.0,358531,6,6492,1,,,
2109,Nordeste,SE,,28,,,,2023-01-10,2,2298696.0,358615,84,6493,1,,,
2110,Nordeste,SE,,28,,,,2023-01-11,2,2298696.0,358740,125,6494,1,,,
2111,Nordeste,SE,,28,,,,2023-01-12,2,2298696.0,358815,75,6495,1,,,
2112,Nordeste,SE,,28,,,,2023-01-13,2,2298696.0,358908,93,6495,0,,,
2113,Nordeste,SE,,28,,,,2023-01-14,2,2298696.0,358940,32,6495,0,,,
2114,Nordeste,SE,,28,,,,2023-01-15,3,2298696.0,359074,134,6495,0,,,
2115,Nordeste,SE,,28,,,,2023-01-16,3,2298696.0,359157,83,6496,1,,,
2116,Nordeste,SE,,28,,,,2023-01-17,3,2298696.0,359245,88,6496,0,,,
2117,Nordeste,SE,,28,,,,2023-01-18,3,2298696.0,359336,91,6496,0,,,
2118,Nordeste,SE,,28,,,,2023-01-19,3,2298696.0,359364,28,6497,1,,,
2119,Nordeste,SE,,28,,,,2023-01-20,3,2298696.0,359383,19,6497,0,,,
2120,Nordeste,SE,,28,,,,2023-01-21,3,2298696.0,359393,10,6497,0,,,
2121,Nordeste,SE,,28,,,,2023-01-22,4,2298696.0,359398,5,6497,0,,,
2122,Nordeste,SE,,28,,,,2023-01-23,4,2298696.0,359401,3,6497,0,,,
2123,Nordeste,SE,,28,,,,2023-01-24,4,2298696.0,359412,11,6498,1,,,
2124,Nordeste,SE,,28,,,,2023-01-25,4,2298696.0,359424,12,6499,1,,,
2125,Nordeste,SE,,28,,,,2023-01-26,4,2298696.0,359449,25,6500,1,,,
2126,Nordeste,SE,,28,,,,2023-01-27,4,2298696.0,359466,17,6500,0,,,
2127,Nordeste,SE,,28,,,,2023-01-28,4,2298696.0,359485,19,6500,0,,,
2128,Nordeste,SE,,28,,,,2023-01-29,5,2298696.0,359503,18,6500,0,,,
2129,Nordeste,SE,,28,,,,2023-01-30,5,2298696.0,359509,6,6500,0,,,
2130,Nordeste,SE,,28,,,,2023-01-31,5,2298696.0,359519,10,6500,0,,,
2131,Nordeste,SE,,28,,,,2023-02-01,5,2298696.0,359536,17,6500,0,,,
2132,Nordeste,SE,,28,,,,2023-02-02,5,2298696.0,359548,12,6500,0,,,
2133,Nordeste,SE,,28,,,,2023-02-03,5,2298696.0,359556,8,6500,0,,,
2134,Nordeste,SE,,28,,,,2023-02-04,5,2298696.0,359558,2,6500,0,,,
2135,Nordeste,SE,,28,,,,2023-02-05,6,2298696.0,359558,0,6500,0,,,
2136,Nordeste,SE,,28,,,,2023-02-06,6,2298696.0,359564,6,6500,0,,,
2137,Nordeste,SE,,28,,,,2023-02-07,6,2298696.0,359569,5,6501,1,,,
2138,Nordeste,SE,,28,,,,2023-02-08,6,2298696.0,359570,1,6501,0,,,
2139,Nordeste,SE,,28,,,,2023-02-09,6,2298696.0,359577,7,6501,0,,,
2140,Nordeste,SE,,28,,,,2023-02-10,6,2298696.0,359583,6,6502,1,,,
2141,Nordeste,SE,,28,,,,2023-02-11,6,2298696.0,359584,1,6502,0,,,
2142,Nordeste,SE,,28,,,,2023-02-12,7,2298696.0,359584,0,6502,0,,,
2143,Nordeste,SE,,28,,,,2023-02-13,7,2298696.0,359584,0,6502,0,,,
2144,Nordeste,SE,,28,,,,2023-02-14,7,2298696.0,359593,9,6502,0,,,
2145,Nordeste,SE,,28,,,,2023-02-15,7,2298696.0,359597,4,6502,0,,,
2146,Nordeste,SE,,28,,,,2023-02-16,7,2298696.0,359600,3,6502,0,,,
2147,Nordeste,SE,,28,,,,2023-02-17,7,2298696.0,359606,6,6502,0,,,
2148,Nordeste,SE,,28,,,,2023-02-18,7,2298696.0,359609,3,6502,0,,,
2149,Nordeste,SE,,28,,,,2023-02-19,8,2298696.0,359610,1,6502,0,,,
2150,Nordeste,SE,,28,,,,2023-02-20,8,2298696.0,359610,0,6502,0,,,
2151,Nordeste,SE,,28,,,,2023-02-21,8,2298696.0,359610,0,6502,0,,,
2152,Nordeste,SE,,28,,,,2023-02-22,8,2298696.0,359612,2,6502,0,,,
2153,Nordeste,SE,,28,,,,2023-02-23,8,2298696.0,359615,3,6502,0,,,
2154,Nordeste,SE,,28,,,,2023-02-24,8,2298696.0,359625,10,6502,0,,,
2155,Nordeste,SE,,28,,,,2023-02-25,8,2298696.0,359633,8,6502,0,,,
2156,Nordeste,SE,,28,,,,2023-02-26,9,2298696.0,359638,5,6502,0,,,
2157,Nordeste,SE,,28,,,,2023-02-27,9,2298696.0,359644,6,6502,0,,,
2158,Nordeste,SE,,28,,,,2023-02-28,9,2298696.0,359655,11,6502,0,,,
2159,Nordeste,SE,,28,,,,2023-03-01,9,2298696.0,359666,11,6502,0,,,
2160,Nordeste,SE,,28,,,,2023-03-02,9,2298696.0,359674,8,6502,0,,,
2161,Nordeste,SE,,28,,,,2023-03-03,9,2298696.0,359674,0,6502,0,,,
2162,Nordeste,SE,,28,,,,2023-03-04,9,2298696.0,359692,18,6502,0,,,
2163,Nordeste,SE,,28,,,,2023-03-05,10,2298696.0,359692,0,6502,0,,,
2164,Nordeste,SE,,28,,,,2023-03-06,10,2298696.0,359692,0,6502,0,,,
2165,Nordeste,SE,,28,,,,2023-03-07,10,2298696.0,359692,0,6502,0,,,
2166,Nordeste,SE,,28,,,,2023-03-08,10,2298696.0,359692,0,6502,0,,,
2167,Nordeste,SE,,28,,,,2023-03-09,10,2298696.0,359692,0,6502,0,,,
2168,Nordeste,SE,,28,,,,2023-03-10,10,2298696.0,359692,0,6502,0,,,
2169,Nordeste,SE,,28,,,,2023-03-11,10,2298696.0,359759,67,6502,0,,,
2170,Nordeste,SE,,28,,,,2023-03-12,11,2298696.0,359759,0,6502,0,,,
2171,Nordeste,SE,,28,,,,2023-03-13,11,2298696.0,359759,0,6502,0,,,
2172,Nordeste,SE,,28,,,,2023-03-14,11,2298696.0,359759,0,6502,0,,,
2173,Nordeste,SE,,28,,,,2023-03-15,11,2298696.0,359759,0,6502,0,,,
2174,Nordeste,SE,,28,,,,2023-03-16,11,2298696.0,359759,0,6502,0,,,
2175,Nordeste,SE,,28,,,,2023-03-17,11,2298696.0,359759,0,6502,0,,,
2176,Nordeste,SE,,28,,,,2023-03-18,11,2298696.0,359794,35,6502,0,,,
2177,Nordeste,SE,,28,,,,2023-03-19,12,2298696.0,359794,0,6502,0,,,
2178,Nordeste,SE,,28,,,,2023-03-20,12,2298696.0,359794,0,6502,0,,,
2179,Nordeste,SE,,28,,,,2023-03-21,12,2298696.0,359794,0,6502,0,,,
2180,Nordeste,SE,,28,,,,2023-03-22,12,2298696.0,359794,0,6502,0,,,
2181,Nordeste,SE,,28,,,,2023-03-23,12,2298696.0,359794,0,6502,0,,,
2182,Nordeste,SE,,28,,,,2023-03-24,12,2298696.0,359794,0,6502,0,,,
2183,Nordeste,SE,,28,,,,2023-03-25,12,2298696.0,359830,36,6502,0,,,
2184,Nordeste,SE,,28,,,,2023-03-26,13,2298696.0,359830,0,6502,0,,,
2185,Nordeste,SE,,28,,,,2023-03-27,13,2298696.0,359830,0,6502,0,,,
2186,Nordeste,SE,,28,,,,2023-03-28,13,2298696.0,359830,0,6502,0,,,
2187,Nordeste,SE,,28,,,,2023-03-29,13,2298696.0,359830,0,6502,0,,,
2188,Nordeste,SE,,28,,,,2023-03-30,13,2298696.0,359830,0,6502,0,,,
2189,Nordeste,SE,,28,,,,2023-03-31,13,2298696.0,359830,0,6502,0,,,
2190,Nordeste,SE,,28,,,,2023-04-01,13,2298696.0,359936,106,6503,1,,,
2191,Nordeste,SE,,28,,,,2023-04-02,14,2298696.0,359936,0,6503,0,,,
2192,Nordeste,SE,,28,,,,2023-04-03,14,2298696.0,359936,0,6503,0,,,
2193,Nordeste,SE,,28,,,,2023-04-04,14,2298696.0,359936,0,6503,0,,,
2194,Nordeste,SE,,28,,,,2023-04-05,14,2298696.0,359936,0,6503,0,,,
2195,Nordeste,SE,,28,,,,2023-04-06,14,2298696.0,359936,0,6503,0,,,
2196,Nordeste,SE,,28,,,,2023-04-07,14,2298696.0,359936,0,6503,0,,,
2197,Nordeste,SE,,28,,,,2023-04-08,14,2298696.0,360004,68,6503,0,,,
2198,Nordeste,SE,,28,,,,2023-04-09,15,2298696.0,360004,0,6503,0,,,
